DATETIME,OPEN,HIGH,LOW,CLOSE
2017-06-23-07:00,1.268224043,1.274565163,1.261882923,1.268224043
2017-06-23-08:00,1.268421519,1.274763626,1.262079411,1.268421519
2017-06-23-09:00,1.268619026,1.274962121,1.26227593,1.268619026
2017-06-23-10:00,1.268816564,1.275160647,1.262472481,1.268816564
2017-06-23-11:00,1.269014134,1.275359204,1.262669063,1.269014134
2017-06-23-12:00,1.269211734,1.275557793,1.262865675,1.269211734
2017-06-23-13:00,1.269409365,1.275756412,1.263062319,1.269409365
2017-06-23-14:00,1.269607027,1.275955063,1.263258992,1.269607027
2017-06-23-15:00,1.26980472,1.276153743,1.263455696,1.26980472
2017-06-23-16:00,1.270002442,1.276352455,1.26365243,1.270002442
2017-06-25-17:00,1.270200195,1.276551196,1.263849194,1.270200195
2017-06-25-18:00,1.270397977,1.276749967,1.264045987,1.270397977
2017-06-25-19:00,1.270595789,1.276948768,1.26424281,1.270595789
2017-06-25-20:00,1.27079363,1.277147599,1.264439662,1.27079363
2017-06-25-21:00,1.270991501,1.277346459,1.264636543,1.270991501
2017-06-25-22:00,1.271189401,1.277545348,1.264833454,1.271189401
2017-06-25-23:00,1.271387329,1.277744266,1.265030392,1.271387329
2017-06-26-00:00,1.271585286,1.277943212,1.265227359,1.271585286
2017-06-26-01:00,1.271783271,1.278142188,1.265424355,1.271783271
2017-06-26-02:00,1.271981285,1.278341191,1.265621378,1.271981285
2017-06-26-03:00,1.272179327,1.278540223,1.26581843,1.272179327
2017-06-26-04:00,1.272377396,1.278739283,1.266015509,1.272377396
2017-06-26-05:00,1.272575493,1.278938371,1.266212616,1.272575493
2017-06-26-06:00,1.272773618,1.279137486,1.266409749,1.272773618
2017-06-26-07:00,1.272971769,1.279336628,1.26660691,1.272971769
2017-06-26-08:00,1.273169948,1.279535798,1.266804098,1.273169948
2017-06-26-09:00,1.273368154,1.279734994,1.267001313,1.273368154
2017-06-26-10:00,1.273566386,1.279934218,1.267198554,1.273566386
2017-06-26-11:00,1.273764644,1.280133468,1.267395821,1.273764644
2017-06-26-12:00,1.273962929,1.280332744,1.267593115,1.273962929
2017-06-26-13:00,1.27416124,1.280532046,1.267790434,1.27416124
2017-06-26-14:00,1.274359577,1.280731375,1.267987779,1.274359577
2017-06-26-15:00,1.274557939,1.280930729,1.26818515,1.274557939
2017-06-26-16:00,1.274756327,1.281130109,1.268382546,1.274756327
2017-06-26-17:00,1.27495474,1.281329514,1.268579967,1.27495474
2017-06-26-18:00,1.275153179,1.281528944,1.268777413,1.275153179
2017-06-26-19:00,1.275351641,1.2817284,1.268974883,1.275351641
2017-06-26-20:00,1.275550129,1.28192788,1.269172378,1.275550129
2017-06-26-21:00,1.275748641,1.282127384,1.269369898,1.275748641
2017-06-26-22:00,1.275947178,1.282326913,1.269567442,1.275947178
2017-06-26-23:00,1.276145738,1.282526467,1.269765009,1.276145738
2017-06-27-00:00,1.276344322,1.282726044,1.269962601,1.276344322
2017-06-27-01:00,1.27654293,1.282925645,1.270160215,1.27654293
2017-06-27-02:00,1.276741561,1.283125269,1.270357854,1.276741561
2017-06-27-03:00,1.276940216,1.283324917,1.270555515,1.276940216
2017-06-27-04:00,1.277138894,1.283524588,1.270753199,1.277138894
2017-06-27-05:00,1.277337594,1.283724282,1.270950906,1.277337594
2017-06-27-06:00,1.277536317,1.283923999,1.271148636,1.277536317
2017-06-27-07:00,1.277735063,1.284123738,1.271346388,1.277735063
2017-06-27-08:00,1.277933831,1.2843235,1.271544162,1.277933831
2017-06-27-09:00,1.278132621,1.284523284,1.271741958,1.278132621
2017-06-27-10:00,1.278331433,1.28472309,1.271939776,1.278331433
2017-06-27-11:00,1.278530266,1.284922918,1.272137615,1.278530266
2017-06-27-12:00,1.278729121,1.285122767,1.272335476,1.278729121
2017-06-27-13:00,1.278927998,1.285322637,1.272533358,1.278927998
2017-06-27-14:00,1.279126895,1.285522529,1.27273126,1.279126895
2017-06-27-15:00,1.279325813,1.285722442,1.272929184,1.279325813
2017-06-27-16:00,1.279524752,1.285922376,1.273127128,1.279524752
2017-06-27-17:00,1.279723711,1.28612233,1.273325093,1.279723711
2017-06-27-18:00,1.279922691,1.286322304,1.273523077,1.279922691
2017-06-27-19:00,1.280121691,1.286522299,1.273721082,1.280121691
2017-06-27-20:00,1.28032071,1.286722314,1.273919107,1.28032071
2017-06-27-21:00,1.280519749,1.286922348,1.274117151,1.280519749
2017-06-27-22:00,1.280718808,1.287122402,1.274315214,1.280718808
2017-06-27-23:00,1.280917886,1.287322476,1.274513297,1.280917886
2017-06-28-00:00,1.281116983,1.287522568,1.274711398,1.281116983
2017-06-28-01:00,1.281316099,1.28772268,1.274909519,1.281316099
2017-06-28-02:00,1.281515234,1.28792281,1.275107658,1.281515234
2017-06-28-03:00,1.281714387,1.288122959,1.275305815,1.281714387
2017-06-28-04:00,1.281913559,1.288323126,1.275503991,1.281913559
2017-06-28-05:00,1.282112748,1.288523312,1.275702184,1.282112748
2017-06-28-06:00,1.282311956,1.288723515,1.275900396,1.282311956
2017-06-28-07:00,1.282511181,1.288923737,1.276098625,1.282511181
2017-06-28-08:00,1.282710423,1.289123975,1.276296871,1.282710423
2017-06-28-09:00,1.282909683,1.289324232,1.276495135,1.282909683
2017-06-28-10:00,1.28310896,1.289524505,1.276693415,1.28310896
2017-06-28-11:00,1.283308254,1.289724795,1.276891713,1.283308254
2017-06-28-12:00,1.283507565,1.289925102,1.277090027,1.283507565
2017-06-28-13:00,1.283706892,1.290125426,1.277288357,1.283706892
2017-06-28-14:00,1.283906235,1.290325766,1.277486704,1.283906235
2017-06-28-15:00,1.284105594,1.290526122,1.277685066,1.284105594
2017-06-28-16:00,1.28430497,1.290726495,1.277883445,1.28430497
2017-06-28-17:00,1.284504361,1.290926883,1.278081839,1.284504361
2017-06-28-18:00,1.284703767,1.291127286,1.278280248,1.284703767
2017-06-28-19:00,1.284903189,1.291327705,1.278478673,1.284903189
2017-06-28-20:00,1.285102626,1.291528139,1.278677113,1.285102626
2017-06-28-21:00,1.285302078,1.291728588,1.278875567,1.285302078
2017-06-28-22:00,1.285501544,1.291929052,1.279074037,1.285501544
2017-06-28-23:00,1.285701025,1.29212953,1.27927252,1.285701025
2017-06-29-00:00,1.285900521,1.292330023,1.279471018,1.285900521
2017-06-29-01:00,1.28610003,1.29253053,1.27966953,1.28610003
2017-06-29-02:00,1.286299553,1.292731051,1.279868056,1.286299553
2017-06-29-03:00,1.28649909,1.292931586,1.280066595,1.28649909
2017-06-29-04:00,1.286698641,1.293132134,1.280265148,1.286698641
2017-06-29-05:00,1.286898205,1.293332696,1.280463714,1.286898205
2017-06-29-06:00,1.287097782,1.293533271,1.280662293,1.287097782
2017-06-29-07:00,1.287297371,1.293733858,1.280860885,1.287297371
2017-06-29-08:00,1.287496974,1.293934459,1.281059489,1.287496974
2017-06-29-09:00,1.287696589,1.294135072,1.281258106,1.287696589
2017-06-29-10:00,1.287896216,1.294335697,1.281456735,1.287896216
2017-06-29-11:00,1.288095856,1.294536335,1.281655376,1.288095856
2017-06-29-12:00,1.288295507,1.294736985,1.28185403,1.288295507
2017-06-29-13:00,1.28849517,1.294937646,1.282052694,1.28849517
2017-06-29-14:00,1.288694845,1.295138319,1.28225137,1.288694845
2017-06-29-15:00,1.288894531,1.295339003,1.282450058,1.288894531
2017-06-29-16:00,1.289094227,1.295539699,1.282648756,1.289094227
2017-06-29-17:00,1.289293935,1.295740405,1.282847466,1.289293935
2017-06-29-18:00,1.289493654,1.295941122,1.283046186,1.289493654
2017-06-29-19:00,1.289693383,1.29614185,1.283244916,1.289693383
2017-06-29-20:00,1.289893122,1.296342588,1.283443657,1.289893122
2017-06-29-21:00,1.290092872,1.296543336,1.283642407,1.290092872
2017-06-29-22:00,1.290292631,1.296744094,1.283841168,1.290292631
2017-06-29-23:00,1.2904924,1.296944862,1.284039938,1.2904924
2017-06-30-00:00,1.290692179,1.29714564,1.284238718,1.290692179
2017-06-30-01:00,1.290891967,1.297346427,1.284437507,1.290891967
2017-06-30-02:00,1.291091764,1.297547223,1.284636305,1.291091764
2017-06-30-03:00,1.29129157,1.297748028,1.284835112,1.29129157
2017-06-30-04:00,1.291491384,1.297948841,1.285033928,1.291491384
2017-06-30-05:00,1.291691208,1.298149664,1.285232752,1.291691208
2017-06-30-06:00,1.291891039,1.298350494,1.285431584,1.291891039
2017-06-30-07:00,1.292090879,1.298551333,1.285630424,1.292090879
2017-06-30-08:00,1.292290726,1.29875218,1.285829272,1.292290726
2017-06-30-09:00,1.292490581,1.298953034,1.286028128,1.292490581
2017-06-30-10:00,1.292690444,1.299153896,1.286226992,1.292690444
2017-06-30-11:00,1.292890314,1.299354766,1.286425862,1.292890314
2017-06-30-12:00,1.293090191,1.299555642,1.28662474,1.293090191
2017-06-30-13:00,1.293290075,1.299756525,1.286823625,1.293290075
2017-06-30-14:00,1.293489966,1.299957416,1.287022516,1.293489966
2017-06-30-15:00,1.293689863,1.300158312,1.287221414,1.293689863
2017-06-30-16:00,1.293889767,1.300359215,1.287420318,1.293889767
2017-07-02-17:00,1.294089676,1.300560125,1.287619228,1.294089676
2017-07-02-18:00,1.294289592,1.30076104,1.287818144,1.294289592
2017-07-02-19:00,1.294489513,1.300961961,1.288017066,1.294489513
2017-07-02-20:00,1.29468944,1.301162887,1.288215993,1.29468944
2017-07-02-21:00,1.294889372,1.301363819,1.288414925,1.294889372
2017-07-02-22:00,1.295089309,1.301564756,1.288613863,1.295089309
2017-07-02-23:00,1.295289251,1.301765698,1.288812805,1.295289251
2017-07-03-00:00,1.295489198,1.301966644,1.289011752,1.295489198
2017-07-03-01:00,1.29568915,1.302167595,1.289210704,1.29568915
2017-07-03-02:00,1.295889105,1.302368551,1.28940966,1.295889105
2017-07-03-03:00,1.296089065,1.30256951,1.28960862,1.296089065
2017-07-03-04:00,1.296289029,1.302770474,1.289807584,1.296289029
2017-07-03-05:00,1.296488996,1.302971441,1.290006551,1.296488996
2017-07-03-06:00,1.296688967,1.303172412,1.290205522,1.296688967
2017-07-03-07:00,1.296888941,1.303373386,1.290404496,1.296888941
2017-07-03-08:00,1.297088918,1.303574363,1.290603474,1.297088918
2017-07-03-09:00,1.297288899,1.303775343,1.290802454,1.297288899
2017-07-03-10:00,1.297488882,1.303976326,1.291001437,1.297488882
2017-07-03-11:00,1.297688867,1.304177311,1.291200423,1.297688867
2017-07-03-12:00,1.297888855,1.304378299,1.291399411,1.297888855
2017-07-03-13:00,1.298088845,1.304579289,1.291598401,1.298088845
2017-07-03-14:00,1.298288837,1.304780281,1.291797392,1.298288837
2017-07-03-15:00,1.29848883,1.304981274,1.291996386,1.29848883
2017-07-03-16:00,1.298688825,1.305182269,1.292195381,1.298688825
2017-07-03-17:00,1.298888821,1.305383266,1.292394377,1.298888821
2017-07-03-18:00,1.299088819,1.305584263,1.292593375,1.299088819
2017-07-03-19:00,1.299288817,1.305785261,1.292792373,1.299288817
2017-07-03-20:00,1.299488816,1.30598626,1.292991372,1.299488816
2017-07-03-21:00,1.299688816,1.30618726,1.293190372,1.299688816
2017-07-03-22:00,1.299888816,1.30638826,1.293389372,1.299888816
2017-07-03-23:00,1.300088816,1.30658926,1.293588372,1.300088816
2017-07-04-00:00,1.300288816,1.30679026,1.293787372,1.300288816
2017-07-04-01:00,1.300488815,1.306991259,1.293986371,1.300488815
2017-07-04-02:00,1.300688814,1.307192258,1.29418537,1.300688814
2017-07-04-03:00,1.300888813,1.307393257,1.294384369,1.300888813
2017-07-04-04:00,1.30108881,1.307594254,1.294583366,1.30108881
2017-07-04-05:00,1.301288807,1.307795251,1.294782363,1.301288807
2017-07-04-06:00,1.301488802,1.307996246,1.294981358,1.301488802
2017-07-04-07:00,1.301688796,1.30819724,1.295180352,1.301688796
2017-07-04-08:00,1.301888788,1.308398232,1.295379344,1.301888788
2017-07-04-09:00,1.302088778,1.308599222,1.295578334,1.302088778
2017-07-04-10:00,1.302288766,1.30880021,1.295777322,1.302288766
2017-07-04-11:00,1.302488751,1.309001195,1.295976308,1.302488751
2017-07-04-12:00,1.302688735,1.309202178,1.296175291,1.302688735
2017-07-04-13:00,1.302888715,1.309403159,1.296374272,1.302888715
2017-07-04-14:00,1.303088693,1.309604136,1.296573249,1.303088693
2017-07-04-15:00,1.303288667,1.309805111,1.296772224,1.303288667
2017-07-04-16:00,1.303488639,1.310006082,1.296971196,1.303488639
2017-07-04-17:00,1.303688607,1.31020705,1.297170164,1.303688607
2017-07-04-18:00,1.303888571,1.310408014,1.297369128,1.303888571
2017-07-04-19:00,1.304088531,1.310608974,1.297568088,1.304088531
2017-07-04-20:00,1.304288487,1.310809929,1.297767045,1.304288487
2017-07-04-21:00,1.304488439,1.311010881,1.297965997,1.304488439
2017-07-04-22:00,1.304688386,1.311211828,1.298164944,1.304688386
2017-07-04-23:00,1.304888329,1.31141277,1.298363887,1.304888329
2017-07-05-00:00,1.305088267,1.311613708,1.298562825,1.305088267
2017-07-05-01:00,1.305288199,1.31181464,1.298761758,1.305288199
2017-07-05-02:00,1.305488127,1.312015567,1.298960686,1.305488127
2017-07-05-03:00,1.305688049,1.312216489,1.299159608,1.305688049
2017-07-05-04:00,1.305887965,1.312417405,1.299358525,1.305887965
2017-07-05-05:00,1.306087875,1.312618315,1.299557436,1.306087875
2017-07-05-06:00,1.306287779,1.312819218,1.299756341,1.306287779
2017-07-05-07:00,1.306487677,1.313020116,1.299955239,1.306487677
2017-07-05-08:00,1.306687569,1.313221007,1.300154131,1.306687569
2017-07-05-09:00,1.306887454,1.313421891,1.300353016,1.306887454
2017-07-05-10:00,1.307087332,1.313622768,1.300551895,1.307087332
2017-07-05-11:00,1.307287202,1.313823638,1.300750766,1.307287202
2017-07-05-12:00,1.307487066,1.314024501,1.300949631,1.307487066
2017-07-05-13:00,1.307686922,1.314225356,1.301148487,1.307686922
2017-07-05-14:00,1.30788677,1.314426204,1.301347336,1.30788677
2017-07-05-15:00,1.308086611,1.314627044,1.301546178,1.308086611
2017-07-05-16:00,1.308286443,1.314827875,1.301745011,1.308286443
2017-07-05-17:00,1.308486267,1.315028698,1.301943836,1.308486267
2017-07-05-18:00,1.308686083,1.315229513,1.302142652,1.308686083
2017-07-05-19:00,1.30888589,1.315430319,1.30234146,1.30888589
2017-07-05-20:00,1.309085688,1.315631116,1.302540259,1.309085688
2017-07-05-21:00,1.309285477,1.315831904,1.302739049,1.309285477
2017-07-05-22:00,1.309485256,1.316032683,1.30293783,1.309485256
2017-07-05-23:00,1.309685026,1.316233452,1.303136601,1.309685026
2017-07-06-00:00,1.309884787,1.316434211,1.303335363,1.309884787
2017-07-06-01:00,1.310084538,1.31663496,1.303534115,1.310084538
2017-07-06-02:00,1.310284278,1.316835699,1.303732857,1.310284278
2017-07-06-03:00,1.310484008,1.317036428,1.303931588,1.310484008
2017-07-06-04:00,1.310683728,1.317237147,1.304130309,1.310683728
2017-07-06-05:00,1.310883437,1.317437854,1.30432902,1.310883437
2017-07-06-06:00,1.311083135,1.317638551,1.30452772,1.311083135
2017-07-06-07:00,1.311282822,1.317839237,1.304726408,1.311282822
2017-07-06-08:00,1.311482498,1.318039911,1.304925086,1.311482498
2017-07-06-09:00,1.311682163,1.318240573,1.305123752,1.311682163
2017-07-06-10:00,1.311881815,1.318441224,1.305322406,1.311881815
2017-07-06-11:00,1.312081456,1.318641863,1.305521049,1.312081456
2017-07-06-12:00,1.312281085,1.31884249,1.305719679,1.312281085
2017-07-06-13:00,1.312480701,1.319043105,1.305918298,1.312480701
2017-07-06-14:00,1.312680305,1.319243707,1.306116903,1.312680305
2017-07-06-15:00,1.312879896,1.319444296,1.306315497,1.312879896
2017-07-06-16:00,1.313079475,1.319644872,1.306514077,1.313079475
2017-07-06-17:00,1.31327904,1.319845435,1.306712645,1.31327904
2017-07-06-18:00,1.313478592,1.320045985,1.306911199,1.313478592
2017-07-06-19:00,1.31367813,1.320246521,1.30710974,1.31367813
2017-07-06-20:00,1.313877655,1.320447044,1.307308267,1.313877655
2017-07-06-21:00,1.314077166,1.320647552,1.30750678,1.314077166
2017-07-06-22:00,1.314276663,1.320848046,1.30770528,1.314276663
2017-07-06-23:00,1.314476146,1.321048527,1.307903765,1.314476146
2017-07-07-00:00,1.314675614,1.321248992,1.308102236,1.314675614
2017-07-07-01:00,1.314875067,1.321449443,1.308300692,1.314875067
2017-07-07-02:00,1.315074506,1.321649879,1.308499133,1.315074506
2017-07-07-03:00,1.31527393,1.321850299,1.30869756,1.31527393
2017-07-07-04:00,1.315473338,1.322050704,1.308895971,1.315473338
2017-07-07-05:00,1.315672731,1.322251094,1.309094367,1.315672731
2017-07-07-06:00,1.315872108,1.322451468,1.309292747,1.315872108
2017-07-07-07:00,1.316071469,1.322651826,1.309491112,1.316071469
2017-07-07-08:00,1.316270814,1.322852168,1.30968946,1.316270814
2017-07-07-09:00,1.316470143,1.323052494,1.309887792,1.316470143
2017-07-07-10:00,1.316669455,1.323252803,1.310086108,1.316669455
2017-07-07-11:00,1.316868751,1.323453095,1.310284407,1.316868751
2017-07-07-12:00,1.31706803,1.32365337,1.31048269,1.31706803
2017-07-07-13:00,1.317267292,1.323853628,1.310680955,1.317267292
2017-07-07-14:00,1.317466536,1.324053869,1.310879204,1.317466536
2017-07-07-15:00,1.317665763,1.324254092,1.311077435,1.317665763
2017-07-07-16:00,1.317864973,1.324454298,1.311275648,1.317864973
2017-07-09-17:00,1.318064164,1.324654485,1.311473843,1.318064164
2017-07-09-18:00,1.318263338,1.324854654,1.311672021,1.318263338
2017-07-09-19:00,1.318462493,1.325054805,1.311870181,1.318462493
2017-07-09-20:00,1.31866163,1.325254938,1.312068322,1.31866163
2017-07-09-21:00,1.318860748,1.325455052,1.312266444,1.318860748
2017-07-09-22:00,1.319059847,1.325655146,1.312464548,1.319059847
2017-07-09-23:00,1.319258927,1.325855222,1.312662633,1.319258927
2017-07-10-00:00,1.319457988,1.326055278,1.312860698,1.319457988
2017-07-10-01:00,1.31965703,1.326255315,1.313058744,1.31965703
2017-07-10-02:00,1.319856051,1.326455332,1.313256771,1.319856051
2017-07-10-03:00,1.320055053,1.326655329,1.313454778,1.320055053
2017-07-10-04:00,1.320254035,1.326855305,1.313652765,1.320254035
2017-07-10-05:00,1.320452997,1.327055262,1.313850732,1.320452997
2017-07-10-06:00,1.320651938,1.327255198,1.314048678,1.320651938
2017-07-10-07:00,1.320850859,1.327455113,1.314246604,1.320850859
2017-07-10-08:00,1.321049758,1.327655007,1.314444509,1.321049758
2017-07-10-09:00,1.321248637,1.32785488,1.314642394,1.321248637
2017-07-10-10:00,1.321447494,1.328054732,1.314840257,1.321447494
2017-07-10-11:00,1.32164633,1.328254562,1.315038099,1.32164633
2017-07-10-12:00,1.321845144,1.32845437,1.315235919,1.321845144
2017-07-10-13:00,1.322043937,1.328654157,1.315433717,1.322043937
2017-07-10-14:00,1.322242707,1.328853921,1.315631494,1.322242707
2017-07-10-15:00,1.322441455,1.329053663,1.315829248,1.322441455
2017-07-10-16:00,1.322640181,1.329253382,1.31602698,1.322640181
2017-07-10-17:00,1.322838884,1.329453079,1.31622469,1.322838884
2017-07-10-18:00,1.323037564,1.329652752,1.316422377,1.323037564
2017-07-10-19:00,1.323236222,1.329852403,1.316620041,1.323236222
2017-07-10-20:00,1.323434856,1.33005203,1.316817681,1.323434856
2017-07-10-21:00,1.323633466,1.330251633,1.317015299,1.323633466
2017-07-10-22:00,1.323832053,1.330451213,1.317212893,1.323832053
2017-07-10-23:00,1.324030616,1.330650769,1.317410463,1.324030616
2017-07-11-00:00,1.324229155,1.330850301,1.317608009,1.324229155
2017-07-11-01:00,1.32442767,1.331049808,1.317805532,1.32442767
2017-07-11-02:00,1.32462616,1.331249291,1.318003029,1.32462616
2017-07-11-03:00,1.324824626,1.331448749,1.318200503,1.324824626
2017-07-11-04:00,1.325023067,1.331648182,1.318397952,1.325023067
2017-07-11-05:00,1.325221483,1.33184759,1.318595375,1.325221483
2017-07-11-06:00,1.325419874,1.332046973,1.318792774,1.325419874
2017-07-11-07:00,1.325618239,1.33224633,1.318990148,1.325618239
2017-07-11-08:00,1.325816578,1.332445661,1.319187496,1.325816578
2017-07-11-09:00,1.326014892,1.332644967,1.319384818,1.326014892
2017-07-11-10:00,1.32621318,1.332844246,1.319582114,1.32621318
2017-07-11-11:00,1.326411442,1.333043499,1.319779384,1.326411442
2017-07-11-12:00,1.326609677,1.333242725,1.319976628,1.326609677
2017-07-11-13:00,1.326807885,1.333441925,1.320173846,1.326807885
2017-07-11-14:00,1.327006067,1.333641097,1.320371037,1.327006067
2017-07-11-15:00,1.327204222,1.333840243,1.320568201,1.327204222
2017-07-11-16:00,1.327402349,1.334039361,1.320765338,1.327402349
